star_age,log_R,star_mass,log_center_T,log_L
4177056.822108764,0.17409082586947508,0.9999985151566988,6.689986794768757,-0.15411947034657922
4393351.45232158,0.16778789958365387,0.9999985062416459,6.695125923218776,-0.16832194970560316
4621106.800512766,0.16154951671193488,0.9999984972842842,6.700284869945113,-0.182193195691844
4860940.898916958,0.15537829517408605,0.9999984882765267,6.705472302356432,-0.19572471869062888
5113564.444367282,0.1492745461008927,0.9999984792048837,6.710699291712463,-0.20882370679810405
5379647.243004805,0.14324126906877205,0.9999984700591917,6.715977883902367,-0.2214964056275686
5659961.597108668,0.1372806986283453,0.9999984608264966,6.721320374219126,-0.23368113200227553
5955263.339120074,0.13139536986202724,0.9999984514943153,6.726741683070927,-0.2453750809298078
6266393.124745151,0.125588034117426,0.9999984420474068,6.7322573007830355,-0.2565093690701212
6594192.728380082,0.11986354140252156,0.9999984324693864,6.737880720866281,-0.2670386436939058
6939576.617167227,0.1142237845759712,0.9999984227425897,6.743627261369229,-0.27690423654138585
7303485.4960294245,0.10867580804197664,0.9999984128488684,6.749513648791483,-0.28610729401179424
7686894.911557973,0.10322379205565765,0.9999984027663087,6.755559974268999,-0.29450078237376776
8090787.424609071,0.09787320010125636,0.9999983924708926,6.761784618484357,-0.30203452561847793
8516143.449505517,0.09262884920381291,0.9999983819365404,6.768209751572072,-0.30862367016530395
8963931.647517752,0.0874992943306534,0.9999983711358282,6.774858730102331,-0.31419425941232476
9435161.874923326,0.08249047439359813,0.9999983600359459,6.781756100863767,-0.3186582712687756
9930702.767589703,0.07761293156488963,0.9999983486040004,6.788925831663094,-0.32193425917769375
10451370.530196287,0.07287605732185733,0.9999983368018325,6.796390995444148,-0.3238265579796832
10997916.375862945,0.06828825442390594,0.9999983245864539,6.804173879228317,-0.3243085999717509
11570843.959008355,0.06385944758688573,0.9999983119137769,6.812304036744175,-0.3232578911538308
12170448.732459344,0.059600489545421596,0.9999982987353369,6.820812544143065,-0.32056590427830184
12796871.008497452,0.055519093953923765,0.9999982849971869,6.82973700518345,-0.31617306566374814
13449898.371692395,0.05163464928615364,0.9999982706436316,6.839097096824761,-0.3099781112827419
14129373.086941063,0.047947883018944884,0.9999982556060021,6.848917164688911,-0.3020046467185116
14834520.677033566,0.044482736026350306,0.9999982398196848,6.859215568082553,-0.29216173670139756
15564080.687442204,0.04125476523951304,0.9999982232181934,6.870006172598616,-0.28036989664325934
16318309.796721919,0.038263132703769284,0.9999982056852419,6.881335758950225,-0.26684410833233185
17095568.852347758,0.03554031858538639,0.9999981871440621,6.893219264467125,-0.25149464582628855
17894512.55942875,0.03311053290398236,0.9999981674853036,6.905667731829915,-0.2342995986904043
18714410.989440877,0.030983155672725127,0.9999981465715566,6.918714962935547,-0.21536684379908072
19552984.37809451,0.029179820247563486,0.9999981242997655,6.932347293223834,-0.19467628382636282
20410863.893323157,0.027701075226392844,0.9999981004732169,6.9466046568408055,-0.17245541596410258
21288332.36778857,0.026584295873158414,0.999998074838339,6.96153863151326,-0.14873338348778942
22184903.37469838,0.025810493669486647,0.9999980472067622,6.977163881199048,-0.1236588351320668
23102539.427563336,0.025347680564552624,0.999998017244311,6.993567942127324,-0.09742070625947583
24046621.722435974,0.025151406047971236,0.9999979844863599,7.010979061746518,-0.07034777381512307
25024984.59612603,0.025053635900121933,0.9999979483396242,7.029863402242789,-0.042878958060636026
26053530.038599793,0.02465497752981985,0.9999979078504114,7.051747167677978,-0.015924617760038288
27172399.800690595,0.02305193014226919,0.9999978611271967,7.0777045248668555,0.008070532345005026
28447942.627443276,0.01795904068942302,0.9999978055897653,7.102287178034788,0.02276420271962945
29887456.062782004,0.006191110657097407,0.999997743076682,7.120441035837804,0.016023339537817736
31311245.93939521,-0.010063695767670766,0.9999976854239608,7.130033764075974,-0.011904592891858187
32711769.15482811,-0.025818887383819808,0.9999976346488606,7.134782716034183,-0.04657319919612253
34206860.12972118,-0.03860271850413726,0.9999975861208941,7.137073586888278,-0.07883953180495164
35885847.81223955,-0.04714196561899645,0.9999975364224787,7.137718250509308,-0.10300547364915269
37745501.60852699,-0.05164977178461304,0.9999974845744277,7.137368466853709,-0.1175998317946258
39754023.58028983,-0.0533642001379212,0.9999974304955674,7.136614531505826,-0.12444182386227236
41873472.32985991,-0.053751564939111124,0.9999973742716832,7.1358245980779245,-0.12720857719025233
43201081.043777086,-0.05359219529227062,0.9999973392633781,7.135414420073621,-0.12748793013559256
44566013.912145,-0.053367423342848885,0.9999973032792027,7.135046175392738,-0.1274697842855093
45958008.95496774,-0.05309523093479287,0.9999972665874644,7.134708334800853,-0.1272359345723305
47423535.78249648,-0.05281092591879885,0.9999972278874437,7.1344437358860056,-0.1268097821143534
48902382.99215422,-0.05252910401360986,0.9999971888190542,7.134190534372548,-0.12636804868078538
50463916.078437075,-0.05227317687541529,0.9999971474537961,7.134003890645043,-0.12587274315260022
52027580.602403715,-0.05201800271665139,0.9999971060289985,7.133818460310637,-0.12537721333863622
53700074.6867024,-0.05180127510549315,0.9999970615641598,7.133694984889774,-0.1248702316661965
55372568.771001086,-0.051584547494334915,0.9999970170993211,7.1335715094689105,-0.12436324999375678
57135786.67375119,-0.051394880022840435,0.9999969700948241,7.133485776837077,-0.12386915693471776
58941428.66961704,-0.051217866360504655,0.9999969219027371,7.133417693413837,-0.12338109082366647
60760305.07311484,-0.05104342370647213,0.999996873340099,7.133353396388051,-0.12289388339919433
62725692.394637,-0.050897443284919824,0.9999968206752892,7.133331016505989,-0.12241618202610727
64691079.71615917,-0.05075146286336751,0.9999967680104793,7.1333086366239264,-0.12193848065302018
66698258.026399806,-0.05060999503642011,0.9999967141738699,7.133294037076487,-0.1214585743207128
68855294.58267364,-0.0504847089159431,0.9999966561353062,7.133307337019719,-0.12097076122832462
71012331.13894719,-0.05035942279546611,0.9999965980967426,7.133320636962949,-0.12048294813593652
73189089.15343548,-0.05023575365473793,0.9999965395031317,7.133336507561018,-0.1199959912460753
75576104.74314833,-0.05012932371800127,0.9999964749919644,7.133379784836958,-0.11951816263999741
77963120.33286117,-0.05002289378126461,0.9999964104807972,7.133423062112897,-0.11904033403391953
80350135.92257401,-0.04991646384452795,0.99999634596963,7.1334663393888365,-0.11856250542784165
82927322.2213772,-0.049818342158949126,0.9999962760917762,7.133520355339001,-0.11809449425063998
85590296.61749639,-0.04972396841679582,0.9999962037929515,7.133579215623152,-0.11763091182352223
88253271.01361558,-0.049629594674642515,0.9999961314941265,7.133638075907304,-0.11716732939640448
90928019.86276568,-0.049535370725790874,0.9999960588620289,7.133696922043887,-0.11670418347772625
93922121.98555984,-0.04944520955430393,0.9999959771907225,7.1337553844622175,-0.11625287678408608
96916224.10835397,-0.049355048382817,0.999995895519416,7.133813846880548,-0.11580157009044592
99910326.23114851,-0.049264887211330044,0.9999958138481096,7.133872309298879,-0.1153502633968057
102958531.95600028,-0.049175364665033125,0.9999957306396104,7.133930425333755,-0.11490508658769413
106350019.90356812,-0.04908989413498611,0.9999956376777696,7.133986343598478,-0.11449880331442758
109741507.85113595,-0.04900442360493909,0.9999955447159288,7.1340422618632005,-0.11409252004116105
113132995.79870379,-0.048918953074892066,0.9999954517540879,7.134098180127924,-0.1136862367678945
116526933.14005703,-0.04883348610123322,0.9999953587225543,7.1341540654154105,-0.11328018917933799
120395258.11671884,-0.048748707912931497,0.9999952521932731,7.134203563819217,-0.11291978795149975
124263583.09338015,-0.04866392972462978,0.999995145663992,7.134253062223024,-0.11255938672366154
128131908.07004145,-0.048579151536328066,0.9999950391347108,7.134302560626832,-0.11219898549582336
132000233.04670277,-0.04849437334802635,0.9999949326054296,7.13435205903064,-0.11183858426798514
136245609.37359178,-0.04840849226163883,0.9999948153327325,7.13439266339363,-0.11150841589664534
140686105.48135382,-0.04832204043804881,0.9999946925004399,7.1344286651917574,-0.11119389268433105
145126601.58911532,-0.0482355886144588,0.9999945696681476,7.134464666989885,-0.11087936947201682
149567097.69687676,-0.04814913679086878,0.9999944468358549,7.134500668788011,-0.11056484625970257
154086970.3256141,-0.048062147733392825,0.9999943217389251,7.134536076215856,-0.11025357106907177
159214011.3116256,-0.0479710492565067,0.999994179319289,7.134566937175492,-0.10996714070617686
164341052.2976371,-0.04787995077962058,0.9999940368996529,7.134597798135129,-0.10968071034328193
169468093.28364864,-0.04778885230273447,0.999993894480017,7.134628659094766,-0.109394279980387
174595134.2696608,-0.04769775382584833,0.9999937520603808,7.134659520054403,-0.10910784961749204
180046457.5902332,-0.04760435076230436,0.999993600365094,7.13469118869591,-0.10882619829982883
185997298.02615994,-0.04750739776601128,0.9999934343818067,7.134724101472159,-0.10855190851449056
191948138.46208674,-0.0474104447697182,0.9999932683985192,7.134757014248406,-0.10827761872915233
197898978.89801347,-0.04731349177342512,0.9999931024152319,7.134789927024652,-0.10800332894381408
203849819.33394027,-0.04721653877713205,0.9999929364319444,7.1348228398009015,-0.10772903915847584
210306466.48521388,-0.04711594446795227,0.9999927559262307,7.134860600381241,-0.10745128605630565
217245806.64402467,-0.04701187524194097,0.999992561561718,7.134902987236927,-0.10717022789952285
224185146.80283546,-0.046907806015929664,0.9999923671972052,7.134945374092613,-0.10688916974274004
231124486.9616463,-0.04680373678991836,0.9999921728326924,7.134987760948301,-0.10660811158595726
238063827.12045708,-0.04669966756390705,0.9999919784681798,7.135030147803986,-0.10632705342917446
245581845.42838582,-0.046591358937382414,0.9999917673995603,7.135082758419305,-0.10603662439017898
253707334.58144715,-0.046478599974834854,0.999991538795705,7.135146101487395,-0.10573635821158171
261832823.73450738,-0.046365841012287315,0.9999913101918498,7.135209444555484,-0.10543609203298449
269958312.88756764,-0.04625308204973977,0.9999910815879945,7.135272787623574,-0.10513582585438727
278083802.0406279,-0.04614032308719222,0.9999908529841393,7.135336130691664,-0.10483555967579002
286692250.063001,-0.04602412254891637,0.9999906103450982,7.135414742832298,-0.104525993362249
296241071.0337159,-0.045901220891932056,0.9999903403780384,7.135523085502136,-0.10419831868405675
305789892.0044321,-0.045778319234947726,0.9999900704109784,7.135631428171974,-0.10387064400586446
315338712.97514707,-0.04565541757796342,0.9999898004439185,7.135739770841813,-0.10354296932767221
324887533.945862,-0.0455325159209791,0.9999895304768587,7.135848113511651,-0.10321529464947996
334576364.4975234,-0.045408195932558855,0.9999892564086731,7.135955717303935,-0.10288327560490865
345833035.77084666,-0.04526799333262695,0.9999889364156886,7.136055047074482,-0.10250260792877303
357089707.0441699,-0.04512779073269505,0.9999886164227041,7.136154376845029,-0.10212194025263739
368346378.31749463,-0.044987588132763136,0.9999882964297195,7.136253706615577,-0.10174127257650173
379603049.59081787,-0.04484738553283123,0.999987976436735,7.136353036386122,-0.10136060490036611
390859720.8641411,-0.04470718293289933,0.9999876564437504,7.136452366156669,-0.10097993722423049
403613104.8051664,-0.04455324719295465,0.9999872921244779,7.136575750232719,-0.1005578677244791
416919107.1180619,-0.044394240883595885,0.9999869114389905,7.1367080156735305,-0.10012051178474982
430225109.4309592,-0.0442352345742371,0.9999865307535032,7.136840281114342,-0.09968315584502047
443531111.7438547,-0.04407622826487834,0.9999861500680156,7.136972546555155,-0.09924579990529117
456837114.0567502,-0.043917221955519566,0.9999857693825283,7.1371048119959655,-0.09880844396556188
470874583.37594026,-0.043751619967254365,0.99998536676479,7.137255016892159,-0.09835199590698707
486639637.3509597,-0.04357044025152439,0.9999849123472849,7.137447591338292,-0.09785045592863878
502404691.3259791,-0.043389260535794415,0.99998445792978,7.1376401657844255,-0.0973489159502905
518169745.30099857,-0.04320808082006444,0.999984003512275,7.137832740230559,-0.0968473759719422
533934799.27602,-0.043026901104334436,0.9999835490947699,7.1380253146766925,-0.09634583599359384
549699853.2510395,-0.042845721388604464,0.9999830946772652,7.138217889122826,-0.09584429601524555
567810271.2966548,-0.0426405174104031,0.9999825689295924,7.138440691669851,-0.0952735866583575
586525794.331654,-0.04242911516163473,0.9999820247787041,7.138671293080558,-0.09468503157056918
605241317.366653,-0.042217712912866356,0.9999814806278158,7.138901894491266,-0.09409647648278087
623956840.4016545,-0.04200631066409795,0.9999809364769274,7.139132495901971,-0.09350792139499248
642672363.4366535,-0.041794908415329575,0.9999803923260393,7.139363097312678,-0.09291936630720417
662212047.9209089,-0.04157468883320893,0.9999798226609554,7.139604930170106,-0.09230574651882148
684467535.2687304,-0.04132541409546471,0.9999791689206877,7.139883773245853,-0.09160953273661629
706723022.6165521,-0.04107613935772049,0.9999785151804201,7.1401626163216,-0.09091331895441111
728978509.9643736,-0.04082686461997627,0.9999778614401522,7.140441459397347,-0.09021710517220591
751233997.3121952,-0.04057758988223205,0.9999772076998845,7.1407203024730945,-0.08952089139000073
773489484.6600199,-0.0403283151444878,0.999976553959617,7.140999145548842,-0.08882467760779547
798377817.6565654,-0.04004993961561501,0.9999758169457891,7.141308105769248,-0.08804512033556527
824880162.5038228,-0.03975372444552764,0.9999750288828188,7.14163552868549,-0.08721447105167644
851382507.35108,-0.03945750927544027,0.9999742408198484,7.14196295160173,-0.08638382176778761
877884852.1983373,-0.0391612941053529,0.999973452756878,7.142290374517971,-0.08555317248389879
904387197.0455945,-0.03886507893526553,0.9999726646939076,7.142617797434211,-0.08472252320000996
930889541.8928553,-0.038568863765178124,0.9999718766309373,7.142945220350453,-0.08389187391612103
962302109.3403273,-0.03821619006654602,0.9999709291674183,7.143346485062054,-0.08290595675708104
993898938.1472555,-0.037861397701191554,0.999969975722223,7.143750520766076,-0.08191421300481205
1025495766.9541839,-0.03750660533583708,0.9999690222770279,7.144154556470097,-0.08092246925254307
1057092595.7611121,-0.037151812970482596,0.9999680688318325,7.144558592174118,-0.07993072550027408
1088689424.5680404,-0.03679702060512812,0.9999671153866374,7.144962627878138,-0.0789389817480051
1121941062.228075,-0.036422247445640314,0.9999661065175675,7.1453925202685715,-0.07789280460815534
1159647855.585635,-0.035993681034649706,0.999964948433686,7.145892025269288,-0.07670007929365635
1197354648.9431946,-0.0355651146236591,0.9999637903498045,7.146391530270005,-0.07550735397915735
1235061442.3007543,-0.03513654821266849,0.9999626322659232,7.146891035270721,-0.07431462866465835
1272768235.658314,-0.03470798180167788,0.9999614741820417,7.147390540271436,-0.07312190335015936
1310475029.015874,-0.03427941539068728,0.9999603160981604,7.147890045272154,-0.07192917803566037
1352008212.3875582,-0.03380210723951366,0.9999590242869913,7.14845473769596,-0.07060685386170155
1396720111.659553,-0.033284307621459605,0.9999576213838915,7.149073583590141,-0.06917686738627678
1441432010.931548,-0.03276650800340555,0.9999562184807917,7.149692429484324,-0.067746880910852
1486143910.2035432,-0.03224870838535151,0.999954815577692,7.150311275378506,-0.06631689443542722
